一句话	一句話	yi1ju4hua4	yījùhuà	nói tóm lại; một câu là
一路	一路	yi1lu4	yīlù	suốt dọc đường; cùng đường
一下子	一下子	yi1xia4zi5	yīxiàzi	trong chốc lát; bỗng chốc
一向	一向	yi1xiang4	yīxiàng	xưa nay; vốn dĩ
乙	乙	yi3	yǐ	ất (can thứ hai); loại B; bên B
以便	以便	yi3bian4	yǐbiàn	để mà; nhằm để
以往	以往	yi3wang3	yǐwǎng	trước kia; trước đây
一口气	一口氣	yi1kou3qi4	yīkǒuqì	một hơi; một mạch
一身	一身	yi1shen1	yīshēn	cả người; một mình
意识	意識	yi4shi2	yìshí	ý thức; nhận thức được
意味着	意味著	yi4wei4zhe5	yìwèizhe	có nghĩa là; đồng nghĩa với
意志	意志	yi4zhi4	yìzhì	ý chí; nghị lực
因而	因而	yin1er2	yīnér	do đó; vì thế
饮料	飲料	yin3liao4	yǐnliào	đồ uống; nước giải khát
饮食	飲食	yin3shi2	yǐnshí	ăn uống; chế độ ăn
印刷	印刷	yin4shua1	yìnshuā	in ấn
硬	硬	ying4	yìng	cứng; rắn; cứng rắn
硬件	硬件	ying4jian4	yìngjiàn	phần cứng
拥抱	擁抱	yong1bao4	yōngbào	ôm; ôm chầm
拥有	擁有	yong1you3	yōngyǒu	sở hữu; có
用不着	用不著	yong4bu5zhao2	yòngbuzháo	không cần; chẳng cần đến
用户	用戶	yong4hu4	yònghù	người dùng; khách hàng
用来	用來	yong4lai2	yònglái	dùng để
用于	用於	yong4yu2	yòngyú	dùng vào; dùng cho
优惠	優惠	you1hui4	yōuhuì	ưu đãi; khuyến mãi
优先	優先	you1xian1	yōuxiān	ưu tiên
幽默	幽默	you1mo4	yōumò	hài hước
尤其	尤其	you2qi2	yóuqí	nhất là; đặc biệt là
由此	由此	you2ci3	yóucǐ	do đó; từ đó
犹豫	猶豫	you2yu4	yóuyù	do dự; lưỡng lự
游泳池	游泳池	you2yong3chi2	yóuyǒngchí	bể bơi
友谊	友誼	you3yi4	yǒuyì	tình bạn; tình hữu nghị
有毒	有毒	you3du2	yǒudú	có độc; độc hại
有害	有害	you3hai4	yǒuhài	có hại
有力	有力	you3li4	yǒulì	mạnh mẽ; có sức thuyết phục
有利于	有利於	you3li4yu2	yǒulìyú	có lợi cho
有着	有著	you3zhe5	yǒuzhe	có; mang
羽毛球	羽毛球	yu3mao2qiu2	yǔmáoqiú	cầu lông
羽绒服	羽絨服	yu3rong2fu2	yǔróngfú	áo lông vũ; áo phao
雨水	雨水	yu3shui3	yǔshuǐ	nước mưa
预备	預備	yu4bei4	yùbèi	chuẩn bị; dự bị
预期	預期	yu4qi1	yùqī	dự kiến; trông đợi
元旦	元旦	Yuan2dan4	Yuándàn	Tết Dương lịch
园林	園林	yuan2lin2	yuánlín	vườn cảnh; công viên
原理	原理	yuan2li3	yuánlǐ	nguyên lý
原始	原始	yuan2shi3	yuánshǐ	nguyên thủy; ban đầu; sơ khai
原先	原先	yuan2xian1	yuánxiān	ban đầu; vốn trước đây
原有	原有	yuan2you3	yuányǒu	vốn có; nguyên có
远处	遠處	yuan3chu4	yuǎnchù	nơi xa; đằng xa
怨	怨	yuan4	yuàn	oán trách; oán hận
愿	願	yuan4	yuàn	mong muốn; nguyện
约束	約束	yue1shu4	yuēshù	ràng buộc; hạn chế
月饼	月餅	yue4bing3	yuèbǐng	bánh trung thu
月球	月球	yue4qiu2	yuèqiú	mặt trăng
阅览室	閱覽室	yue4lan3shi4	yuèlǎnshì	phòng đọc sách
运	運	yun4	yùn	vận chuyển; vận (may)
运行	運行	yun4xing2	yùnxíng	vận hành; hoạt động
灾	災	zai1	zāi	tai họa; thiên tai
灾害	災害	zai1hai4	zāihài	tai họa; thiên tai
灾难	災難	zai1nan4	zāinàn	tai nạn; thảm họa
灾区	災區	zai1qu1	zāiqū	vùng bị thiên tai
再次	再次	zai4ci4	zàicì	một lần nữa; lại lần nữa
再也	再也	zai4ye3	zàiyě	không bao giờ ... nữa
在场	在場	zai4chang3	zàichǎng	có mặt; ở hiện trường
在内	在內	zai4nei4	zàinèi	ở trong đó; tính cả
暂时	暫時	zan4shi2	zànshí	tạm thời; nhất thời
暂停	暫停	zan4ting2	zàntíng	tạm dừng; tạm ngừng
糟	糟	zao1	zāo	hỏng bét; tồi tệ; bã rượu
糟糕	糟糕	zao1gao1	zāogāo	hỏng rồi; tệ quá
早期	早期	zao3qi1	zǎoqī	thời kỳ đầu; giai đoạn sớm
增	增	zeng1	zēng	tăng; thêm
增产	增產	zeng1chan3	zēngchǎn	tăng sản lượng
增大	增大	zeng1da4	zēngdà	tăng lên; phóng to
增多	增多	zeng1duo1	zēngduō	tăng nhiều lên
增强	增強	zeng1qiang2	zēngqiáng	tăng cường; nâng cao
赠	贈	zeng4	zèng	tặng; biếu
赠送	贈送	zeng4song4	zèngsòng	tặng; biếu tặng
摘	摘	zhai1	zhāi	hái; ngắt; tháo (kính); trích
展览	展覽	zhan3lan3	zhǎnlǎn	triển lãm; trưng bày
展示	展示	zhan3shi4	zhǎnshì	trưng bày; phô diễn
展现	展現	zhan3xian4	zhǎnxiàn	hiện ra; bày ra trước mắt
占领	佔領	zhan4ling3	zhànlǐng	chiếm lĩnh; chiếm đóng
占有	佔有	zhan4you3	zhànyǒu	chiếm hữu; chiếm (tỷ lệ)
涨	漲	zhang4	zhàng	phồng lên; sưng lên
涨价	漲價	zhang3jia4	zhǎngjià	tăng giá; lên giá
掌握	掌握	zhang3wo4	zhǎngwò	nắm vững; nắm giữ; làm chủ
招生	招生	zhao1sheng1	zhāoshēng	tuyển sinh
招手	招手	zhao1shou3	zhāoshǒu	vẫy tay (gọi)
珍贵	珍貴	zhen1gui4	zhēnguì	quý giá; trân quý
珍惜	珍惜	zhen1xi1	zhēnxī	trân trọng; quý trọng
珍珠	珍珠	zhen1zhu1	zhēnzhū	ngọc trai
真诚	真誠	zhen1cheng2	zhēnchéng	chân thành; chân tình
真理	真理	zhen1li3	zhēnlǐ	chân lý
真相	真相	zhen1xiang4	zhēnxiàng	sự thật; chân tướng
诊断	診斷	zhen3duan4	zhěnduàn	chẩn đoán
振动	振動	zhen4dong4	zhèndòng	rung; chấn động
震惊	震驚	zhen4jing1	zhènjīng	chấn động; kinh ngạc
争议	爭議	zheng1yi4	zhēngyì	tranh cãi; tranh chấp
正版	正版	zheng4ban3	zhèngbǎn	bản chính hãng; hàng chính bản
正规	正規	zheng4gui1	zhèngguī	chính quy; đúng chuẩn
正如	正如	zheng4ru2	zhèngrú	đúng như; giống như
正义	正義	zheng4yi4	zhèngyì	chính nghĩa; công lý
证实	證實	zheng4shi2	zhèngshí	chứng thực; xác nhận
证书	證書	zheng4shu1	zhèngshū	giấy chứng nhận; chứng chỉ
挣	掙	zheng4	zhèng	kiếm (tiền); giãy ra để thoát
挣钱	掙錢	zheng4qian2	zhèngqián	kiếm tiền
之内	之內	zhi1nei4	zhīnèi	trong vòng; trong phạm vi
之外	之外	zhi1wai4	zhīwài	ngoài; ngoài ra
之下	之下	zhi1xia4	zhīxià	dưới; ở dưới
之中	之中	zhi1zhong1	zhīzhōng	trong; giữa
支出	支出	zhi1chu1	zhīchū	chi ra; khoản chi
支配	支配	zhi1pei4	zhīpèi	chi phối; điều phối
执行	執行	zhi2xing2	zhíxíng	thực hiện; chấp hành
直线	直線	zhi2xian4	zhíxiàn	đường thẳng; thẳng đứng (tăng, giảm)
值班	值班	zhi2ban1	zhíbān	trực ban; trực nhật
职能	職能	zhi2neng2	zhínéng	chức năng; vai trò
职位	職位	zhi2wei4	zhíwèi	chức vị; vị trí công tác
职务	職務	zhi2wu4	zhíwù	chức vụ; nhiệm vụ
只不过	只不過	zhi3bu5guo4	zhǐbuguò	chẳng qua chỉ là; chỉ là
只见	只見	zhi3jian4	zhǐjiàn	chỉ thấy
指标	指標	zhi3biao1	zhǐbiāo	chỉ tiêu; chỉ số
指甲	指甲	zhi3jia5	zhǐjia	móng tay
指示	指示	zhi3shi4	zhǐshì	chỉ thị; chỉ ra
指责	指責	zhi3ze2	zhǐzé	chỉ trích; phê phán
至	至	zhi4	zhì	đến; tới; rất
制成	製成	zhi4cheng2	zhìchéng	chế tạo thành; làm thành
制约	制約	zhi4yue1	zhìyuē	chế ước; ràng buộc
治安	治安	zhi4an1	zhìān	trật tự trị an; an ninh
治理	治理	zhi4li3	zhìlǐ	quản lý; trị lý; xử lý (ô nhiễm)
中断	中斷	zhong1duan4	zhōngduàn	gián đoạn; ngắt quãng
中秋节	中秋節	Zhong1qiu1jie2	Zhōngqiūjié	Tết Trung thu
中央	中央	zhong1yang1	zhōngyāng	trung ương; ở giữa
中药	中藥	zhong1yao4	zhōngyào	thuốc Bắc; đông y
终点	終點	zhong1dian3	zhōngdiǎn	đích; điểm cuối
终身	終身	zhong1shen1	zhōngshēn	suốt đời; cả đời
终止	終止	zhong1zhi3	zhōngzhǐ	chấm dứt; đình chỉ
中毒	中毒	zhong4du2	zhòngdú	trúng độc; ngộ độc
众多	眾多	zhong4duo1	zhòngduō	đông đảo; rất nhiều
周期	週期	zhou1qi1	zhōuqī	chu kỳ; vòng tuần hoàn
竹子	竹子	zhu2zi5	zhúzi	cây tre
主办	主辦	zhu3ban4	zhǔbàn	đứng ra tổ chức; đăng cai
主导	主導	zhu3dao3	zhǔdǎo	chủ đạo; dẫn dắt
主观	主觀	zhu3guan1	zhǔguān	chủ quan
主管	主管	zhu3guan3	zhǔguǎn	phụ trách; người phụ trách
主体	主體	zhu3ti3	zhǔtǐ	chủ thể; phần chính
助理	助理	zhu4li3	zhùlǐ	trợ lý
助手	助手	zhu4shou3	zhùshǒu	người giúp việc; trợ thủ
注册	註冊	zhu4ce4	zhùcè	đăng ký; ghi danh
注射	注射	zhu4she4	zhùshè	tiêm; tiêm thuốc
注视	注視	zhu4shi4	zhùshì	nhìn chăm chú; dõi theo
注重	注重	zhu4zhong4	zhùzhòng	chú trọng; coi trọng
祝贺	祝賀	zhu4he4	zhùhè	chúc mừng
专辑	專輯	zhuan1ji2	zhuānjí	album (nhạc); tuyển tập chuyên đề
专利	專利	zhuan1li4	zhuānlì	bằng sáng chế; độc quyền
转化	轉化	zhuan3hua4	zhuǎnhuà	chuyển hóa; biến đổi
转换	轉換	zhuan3huan4	zhuǎnhuàn	chuyển đổi; chuyển sang
转让	轉讓	zhuan3rang4	zhuǎnràng	chuyển nhượng
转向	轉向	zhuan3xiang4	zhuǎnxiàng	chuyển hướng; đổi lập trường
装饰	裝飾	zhuang1shi4	zhuāngshì	trang trí; trang hoàng
撞	撞	zhuang4	zhuàng	đâm; va vào; đụng phải
资本	資本	zi1ben3	zīběn	vốn; tư bản
资产	資產	zi1chan3	zīchǎn	tài sản
资助	資助	zi1zhu4	zīzhù	tài trợ; giúp đỡ về tiền
子弹	子彈	zi3dan4	zǐdàn	viên đạn
仔细	仔細	zi3xi4	zǐxì	tỉ mỉ; cẩn thận
紫	紫	zi3	zǐ	màu tím
自豪	自豪	zi4hao2	zìháo	tự hào; hãnh diện
自杀	自殺	zi4sha1	zìshā	tự sát; tự tử
自愿	自願	zi4yuan4	zìyuàn	tự nguyện
总裁	總裁	zong3cai2	zǒngcái	tổng giám đốc; chủ tịch
总数	總數	zong3shu4	zǒngshù	tổng số
总算	總算	zong3suan4	zǒngsuàn	rốt cuộc cũng; cuối cùng thì
总体	總體	zong3ti3	zǒngtǐ	tổng thể; nhìn chung
阻碍	阻礙	zu3ai4	zǔài	cản trở; gây trở ngại
组织	組織	zu3zhi1	zǔzhī	tổ chức; mô (sinh học)
醉	醉	zui4	zuì	say (rượu)
尊敬	尊敬	zun1jing4	zūnjìng	tôn kính; kính trọng
尊重	尊重	zun1zhong4	zūnzhòng	tôn trọng
遵守	遵守	zun1shou3	zūnshǒu	tuân thủ; chấp hành
